"Boadilla del Camino","-0.0556","0.18518518518518517","4,22","60.4","11.20"
"Aldea del Fresno","-0.0548","0.2925531914893617","57,42","61.9","9.99"
"Arenillas de Riopisuerga","-0.0545","0.17346938775510204","6,22","60.4","11.20"
"Cabrera d'Anoia","-0.0542","0.12228260869565218","86,72","50.2","10.45"
"Garciotum","-0.0536","0.12598425196850394","8,89","53.9","16.56"
"Escorihuela","-0.0526","0.2191780821917808","2,39","61.8","9.93"
"Costitx","-0.0526","0.17235494880546076","86,47","40.4","9.91"
"Castrillo de Riopisuerga","-0.0526","0.1","3,44","60.4","11.20"
"Aldealengua de Pedraza","-0.0526","0.18518518518518517","2,08","60.4","11.20"
"Granja de Moreruela","-0.0506","0.12048192771084337","6,57","60.4","11.20"
"Binaced","-0.0503","0.10075566750629723","20,45","61.8","9.93"
"Huertahernando","-0.0500","0.14814814814814814","1,05","53.9","16.56"
"Carpio de Azaba","-0.0488","0.20481927710843373","1,6","60.4","11.20"
"Beranuy","-0.0476","0.046511627906976744","1,18","61.8","9.93"
"Arico","-0.0474","0.11936176741331697","45,33","57.3","18.78"
"Ger","-0.0468","0","13,7","50.2","10.45"
"Grijalba","-0.0465","0.07272727272727272","5,67","60.4","11.20"
"Gaintza","-0.0465","0","20,3","67.7","9.09"
"Heras de Ayuso","-0.0458","0.22580645161290322","24,9","53.9","16.56"
"Arroyomolinos","-0.0458","0.27633061991233565","7,17","61.9","9.99"
"Arroyomolinos","-0.0458","0.12095400340715502","7,17","55.8","23.48"
"Binissalem","-0.0456","0.13672172808132146","294,12","40.4","9.91"
"Foradada","-0.0455","0","7,02","50.2","10.45"
"Castellet i la Gornal","-0.0451","0.06050955414012739","50,56","50.2","10.45"
"Guadalaviar","-0.0449","0.11267605633802817","8,69","61.8","9.93"
"Antigua","-0.0448","0.17310981867943892","51,84","57.3","18.78"
"Calzada de Valdunciel","-0.0448","0.26146788990825687","34,45","60.4","11.20"
"Ajangiz","-0.0440","0","65,08","67.7","9.09"
"Languilla","-0.0435","0.1702127659574468","2,74","60.4","11.20"
"Aitona","-0.0434","0.0394990366088632","38,14","50.2","10.45"
"Frontera","-0.0428","0.09586776859504133","51,46","57.3","18.78"
"Alcolea de Cinca","-0.0423","0.16006600660066006","14,14","61.8","9.93"
"Albons","-0.0423","0.012285012285012284","67,11","50.2","10.45"
"Campelles","-0.0417","0.058823529411764705","7,48","50.2","10.45"
"Arcos de la Frontera","-0.0412","0.2132105899744658","58,5","53.0","20.80"
"Algadefe","-0.0412","0.17391304347826086","18,13","60.4","11.20"
"Cabezas de Alambre","-0.0408","0.13513513513513514","13,64","60.4","11.20"
"Castellanos de Moriscos","-0.0399","0.2899543378995434","196,82","60.4","11.20"
"Ajalvir","-0.0388","0.27949753252579634","240,62","61.9","9.99"
"Hontoria de Valdearados","-0.0385","0.14414414414414414","5,21","60.4","11.20"
"Castellnou de Bages","-0.0375","0.061277705345501955","49,31","50.2","10.45"
"Finestrat","-0.0372","0.21055179090029041","168,12","50.8","14.13"
"Cedrillas","-0.0367","0.16339869281045752","8,69","61.8","9.93"
"Castellonet de la Conquesta","-0.0364","0.21","25,97","50.8","14.13"
"Caldes de Malavella","-0.0357","0.06532532009406847","138,15","50.2","10.45"
"Hontanas","-0.0357","0.2765957446808511","7,24","60.4","11.20"
"Cartajima","-0.0353","0.16447368421052633","11,27","53.0","20.80"
"Etxauri","-0.0346","0.019444444444444445","46,03","56.5","9.01"
"Artieda","-0.0345","0.017543859649122806","5,9","61.8","9.93"
"Campanet","-0.0343","0.1078740157480315","76,42","40.4","9.91"
"Almatret","-0.0337","0.03015075376884422","5,4","50.2","10.45"
"Gurb","-0.0336","0.01482799525504152","53,04","50.2","10.45"
"Castellanos de Zapardiel","-0.0333","0.3","7,4","60.4","11.20"
"Enix","-0.0323","0.23394495412844038","7,69","53.0","20.80"
"Campillos-Paravientos","-0.0323","0.22807017543859648","1,91","53.9","16.56"
"Arres","-0.0313","0.15625","5,17","50.2","10.45"
"Illar","-0.0308","0.2028985507246377","21,1","53.0","20.80"
"Barillas","-0.0299","0.13559322033898305","76,21","56.5","9.01"
"Almaraz de Duero","-0.0283","0.11061946902654868","8,79","60.4","11.20"
"Albalat dels Tarongers","-0.0278","0.17210682492581603","56,61","50.8","14.13"
"Cabanes","-0.0272","0.08078602620087336","64,84","50.2","10.45"
"Cabanes","-0.0272","0.08078602620087336","22,64","50.2","10.45"
"Cabanes","-0.0272","0.184287812041116","64,84","50.8","14.13"
"Cabanes","-0.0272","0.184287812041116","22,64","50.8","14.13"
"Escacena del Campo","-0.0263","0.13297463489623368","16,95","53.0","20.80"
"Albero Alto","-0.0263","0.1518987341772152","6,22","61.8","9.93"
"Hornillos de Cerrato","-0.0263","0.09278350515463918","4,04","60.4","11.20"
"Canet d'Adri","-0.0255","0.02534562211981567","16,32","50.2","10.45"
"Hontanares de Eresma","-0.0252","0.28287461773700306","237,52","60.4","11.20"
"Huecas","-0.0246","0.27383863080684595","26,33","53.9","16.56"
"Fontanals de Cerdanya","-0.0245","0.03773584905660377","15,24","50.2","10.45"
"Alfara de la Baronia","-0.0242","0.21893491124260356","48,59","50.8","14.13"
"Chiloeches","-0.0238","0.30122405534858965","79,85","53.9","16.56"
"Granyena de Segarra","-0.0238","0.06818181818181818","9,11","50.2","10.45"
"Berge","-0.0230","0.14093959731543623","5,65","61.8","9.93"
"Castromonte","-0.0230","0.11864406779661017","3,65","60.4","11.20"
"Farrera","-0.0227","0.014925373134328358","1,7","50.2","10.45"
"Bronchales","-0.0225","0.15129151291512916","7","61.8","9.93"
"Chimillas","-0.0222","0.19047619047619047","40,04","61.8","9.93"
"Areso","-0.0220","0.023076923076923078","23,2","56.5","9.01"
"Hontanar","-0.0217","0.21621621621621623",",9","53.9","16.56"
"Cadalso de los Vidrios","-0.0216","0.2354533152909337","63,96","61.9","9.99"
"Capdepera","-0.0211","0.13506493506493505","221,38","40.4","9.91"
"Chucena","-0.0196","0.20193637621023514","85,3","53.0","20.80"
"Galar","-0.0194","0.050522648083623695","55,61","56.5","9.01"
"Campllong","-0.0187","0.03986710963455149","63,25","50.2","10.45"
"Cortelazor","-0.0185","0.09036144578313253","7,49","53.0","20.80"
"Asturianos","-0.0182","0.13714285714285715","6,1","60.4","11.20"
"Grijota","-0.0173","0.23487261146496816","82,79","60.4","11.20"
"Colmenar del Arroyo","-0.0173","0.26807563959955505","35,3","61.9","9.99"
"Atajate","-0.0169","0.09259259259259259","15,5","53.0","20.80"
"Hoyos del Espino","-0.0169","0.175","6,95","60.4","11.20"
"Batres","-0.0165","0.26128016789087094","81,89","61.9","9.99"
"Aras de los Olmos","-0.0165","0.12334801762114538","4,72","50.8","14.13"
"Clariana de Cardener","-0.0159","0","3,96","50.2","10.45"
"Ferreries","-0.0158","0.07950680272108844","74,26","40.4","9.91"
"Cervera de los Montes","-0.0149","0.272108843537415","15,75","53.9","16.56"
"Estivella","-0.0148","0.15085714285714286","68,88","50.8","14.13"
"Casasbuenas","-0.0147","0.19008264462809918","6,14","53.9","16.56"
"Algaida","-0.0145","0.17558721601848287","64,52","40.4","9.91"
"Adahuesca","-0.0141","0.07476635514018691","3,43","61.8","9.93"
"Ilche","-0.0137","0.12857142857142856","3,09","61.8","9.93"
"Aspa","-0.0132","0.04065040650406504","21,93","50.2","10.45"
"Hazas de Cesto","-0.0119","0.21412037037037038","72,21","60.8","11.18"
"Arcos","-0.0117","0.21345707656612528","56,46","60.4","11.20"
"Borox","-0.0116","0.27178303519907676","65,91","53.9","16.56"
"Alpandeire","-0.0106","0.19491525423728814","8,42","53.0","20.80"
"Garriguella","-0.0095","0.04336734693877551","40,33","50.2","10.45"
"Corpa","-0.0094","0.1763157894736842","27,9","61.9","9.99"
"Alcolea del Pinar","-0.0092","0.08176100628930817","2,88","53.9","16.56"
"Corduente","-0.0090","0.10919540229885058","1,46","53.9","16.56"
"Alameda de la Sagra","-0.0086","0.24863553668890237","113,19","53.9","16.56"
"Abaltzisketa","-0.0086","0","28,44","67.7","9.09"
"Albinyana","-0.0082","0.10851419031719532","125,98","50.2","10.45"
"Cuevas del Almanzora","-0.0081","0.26140136292154464","54,8","53.0","20.80"
"Collsuspina","-0.0079","0.023809523809523808","23,71","50.2","10.45"
"Casserres","-0.0071","0.016666666666666666","54,05","50.2","10.45"
"Colmenar Viejo","-0.0070","0.20994796924749554","284,5","61.9","9.99"
"Formentera","-0.0065","0.1182181610508281","143,01","40.4","9.91"
"Begues","-0.0061","0.05502333578973225","144,87","50.2","10.45"
"Cobeja","-0.0051","0.3068561872909699","133,67","53.9","16.56"
"Broto","-0.0047","0.1103448275862069","4,2","61.8","9.93"
"Almaraz","-0.0041","0.2628755364806867","50,9","55.8","23.48"
"Erro","-0.0034","0.002457002457002457","5,52","56.5","9.01"
"Darro","-0.0031","0.3004484304932735","32,45","53.0","20.80"
"Agullana","-0.0030","0.04028436018957346","31,39","50.2","10.45"
"Castellbell i el Vilar","-0.0027","0.08977035490605428","130,4","50.2","10.45"
"Areatza","-0.0020","0.009077155824508321","133,33","67.7","9.09"
"Fonollosa","-0.0018","0.03389830508474576","27,98","50.2","10.45"
"Arcas","-0.0013","0.19913419913419914","21,77","53.9","16.56"
"Almonte","-0.0005","0.31136560069144337","28,52","53.0","20.80"
"Albero Bajo","0.0000","0.2191780821917808","5,94","61.8","9.93"
"Alobras","0.0000","0.16666666666666666","2,08","61.8","9.93"
"Fuentes de Rubielos","0.0000","0.0784313725490196","3,19","61.8","9.93"
"Almochuel","0.0000","0.42857142857142855",",75","61.8","9.93"
"Alpartir","0.0000","0.12323943661971831","17,59","61.8","9.93"
"Badules","0.0000","0.2","3,88","61.8","9.93"
"Bijuesca","0.0000","0.21311475409836064","1,65","61.8","9.93"
"Bisimbre","0.0000","0.14754098360655737","7,22","61.8","9.93"
"Fuencaliente de la Palma","0.0000","0.07792207792207792","31,32","57.3","18.78"
"Garaballa","0.0000","0.3333333333333333",",79","53.9","16.56"
"Almadrones","0.0000","0.25806451612903225","2,62","53.9","16.56"
"Arbeteta","0.0000","0.4666666666666667",",32","53.9","16.56"
"Castilnuevo","0.0000","0.16666666666666666",",36","53.9","16.56"
"Esplegares","0.0000","0.05",",85","53.9","16.56"
"Gajanejos","0.0000","0.21739130434782608","2,12","53.9","16.56"
"Campins","0.0000","0.0125","73,21","50.2","10.45"
"Gisclareny","0.0000","0",",71","50.2","10.45"
"Gualba","0.0000","0.041866028708133975","67,07","50.2","10.45"
"Fontanilles","0.0000","0","15,57","50.2","10.45"
"Becedillas","0.0000","0.24615384615384617","4,03","60.4","11.20"
"Berzosa de Bureba","0.0000","0.35","3,7","60.4","11.20"
"Cayuela","0.0000","0.2692307692307692","13,59","60.4","11.20"
"Cubillo del Campo","0.0000","0.15254237288135594","7,04","60.4","11.20"
"Fuentelisendo","0.0000","0.13846153846153847","13,2","60.4","11.20"
"Huerta de Arriba","0.0000","0.2857142857142857","3,77","60.4","11.20"
"Jaramillo Quemado","0.0000","0",",57","60.4","11.20"
"Campo de Villavidel","0.0000","0.2080536912751678","15,18","60.4","11.20"
"Brincones","0.0000","0.16216216216216217","3,69","60.4","11.20"
"Gejuelo del Barro","0.0000","0.1935483870967742",",81","60.4","11.20"
"Aldehuela del Codonal","0.0000","0.10526315789473684","1,71","60.4","11.20"
"Fuentesoto","0.0000","0.21176470588235294","3,56","60.4","11.20"
"Herrera de Soria","0.0000","0",",35","60.4","11.20"
"Fontihoyuelo","0.0000","0.07142857142857142","2,3","60.4","11.20"
"Carbellino","0.0000","0.13333333333333333","5,46","60.4","11.20"
"Bellaguarda","0.0000","0.014354066985645933","16,45","50.2","10.45"
"Ciutadilla","0.0000","0.03355704697986577","12,63","50.2","10.45"
"Capafonts","0.0000","0","8,31","50.2","10.45"
"Casas de Reina","0.0000","0.19642857142857142","4","55.8","23.48"
"Anue","0.0000","0.020833333333333332","7,83","56.5","9.01"
"Aria","0.0000","0","6,13","56.5","9.01"
"Almudaina","0.0000","0.21212121212121213","12,36","50.8","14.13"
"Chelva","0.0000","0.16470588235294117","8,04","50.8","14.13"
"Castalla","0.0010","0.19694178334561532","91,28","50.8","14.13"
"Alonsotegi","0.0017","0.02045728038507822","142,38","67.7","9.09"
"Cabra del Camp","0.0021","0.11090909090909092","43,83","50.2","10.45"
"Bordils","0.0028","0.03644158628081458","251,93","50.2","10.45"
"Fornells de la Selva","0.0038","0.02578268876611418","227,43","50.2","10.45"
"Cervera","0.0046","0.0569857535616096","169,35","50.2","10.45"
"Caminreal","0.0048","0.22839506172839505","13,85","61.8","9.93"
"Iruraiz-Gauna","0.0053","0.01107011070110701","11,29","67.7","9.09"
"Fuentes","0.0057","0.18149466192170818","4,25","53.9","16.56"
"Chozas de Abajo","0.0060","0.20810810810810812","25,51","60.4","11.20"
"Carranque","0.0063","0.3374749498997996","200,28","53.9","16.56"
"Daya Nueva","0.0063","0.32864450127877237","244,43","50.8","14.13"
"Cardenete","0.0064","0.2593984962406015","4,98","53.9","16.56"
"Juneda","0.0064","0.015522388059701492","73,97","50.2","10.45"
"Cenizate","0.0065","0.10810810810810811","18,87","53.9","16.56"
"Fresno de la Ribera","0.0071","0.2350230414746544","28,11","60.4","11.20"
"Buniel","0.0072","0.24820143884892087","42,39","60.4","11.20"
"Chulilla","0.0077","0.13411764705882354","10,72","50.8","14.13"
"Alpujarra de la Sierra","0.0080","0.1891348088531187","14,14","53.0","20.80"
"Camarena","0.0083","0.26504065040650404","61,64","53.9","16.56"
"Dosrius","0.0092","0.08142319534724599","138,67","50.2","10.45"
"Cabanes","0.0095","0.08078602620087336","64,84","50.2","10.45"
"Cabanes","0.0095","0.08078602620087336","22,64","50.2","10.45"
"Cabanes","0.0095","0.184287812041116","64,84","50.8","14.13"
"Cabanes","0.0095","0.184287812041116","22,64","50.8","14.13"
"Castiello de Jaca","0.0102","0.16176470588235295","12,77","61.8","9.93"
"Albatera","0.0102","0.31308972379481903","202,7","50.8","14.13"
"Belmonte de Tajo","0.0110","0.2356828193832599","70,98","61.9","9.99"
"Cubillos","0.0111","0.18181818181818182","12,15","60.4","11.20"
"Algar de Palancia","0.0114","0.1718213058419244","37,34","50.8","14.13"
"Hoyo de Manzanares","0.0116","0.22121408511557572","188,24","61.9","9.99"
"Bicorp","0.0120","0.07183908045977011","3,88","50.8","14.13"
"Beuda","0.0122","0","5,14","50.2","10.45"
"Carrascal de Barregas","0.0126","0.3015151515151515","16,07","60.4","11.20"
"Albox","0.0127","0.23440409683426444","71,8","53.0","20.80"
"Carral","0.0128","0.07818073721759809","134,77","60.3","11.74"
"Calicasas","0.0133","0.2696078431372549","56,71","53.0","20.80"
"Caseres","0.0133","0.06493506493506493","5,54","50.2","10.45"
"Benissuera","0.0135","0.15454545454545454","87,26","50.8","14.13"
"Ea","0.0138","0.007339449541284404","56,78","67.7","9.09"
"Campo Real","0.0139","0.31927297668038407","103,97","61.9","9.99"
"Cantaracillo","0.0141","0.2565789473684211","5,15","60.4","11.20"
"Cartaya","0.0142","0.36143308746048475","89,29","53.0","20.80"
"Alfara de Carles","0.0142","0.0975609756097561","5,87","50.2","10.45"
"Bolulla","0.0142","0.15789473684210525","30,73","50.8","14.13"
"Hinojos","0.0143","0.20229555236728838","12,38","53.0","20.80"
"Bustarviejo","0.0143","0.16176470588235295","44","61.9","9.99"
"Aldover","0.0152","0.032679738562091505","44,74","50.2","10.45"
"Agulo","0.0158","0.07829181494661921","44,4","57.3","18.78"
"Abizanda","0.0159","0.13580246913580246","3,1","61.8","9.93"
"Calonge de Segarra","0.0161","0.00819672131147541","5,06","50.2","10.45"
"Cercedilla","0.0163","0.1914722445695897","201,37","61.9","9.99"
"Ciutadella de Menorca","0.0169","0.09227077126779212","164,15","40.4","9.91"
"Capilla","0.0169","0.12598425196850394","1,17","55.8","23.48"
"Amoeiro","0.0169","0.09281437125748503","57,86","60.3","11.74"
"Atxondo","0.0170","0.005319148936170213","57,12","67.7","9.09"
"Andratx","0.0171","0.1734410502398384","140,35","40.4","9.91"
"Abengibre","0.0172","0.18055555555555555","24,73","53.9","16.56"
"Benahadux","0.0174","0.28368794326241137","269,61","53.0","20.80"
"Chozas de Canales","0.0174","0.31542056074766356","125,54","53.9","16.56"
"Kripan","0.0179","0","14,22","67.7","9.09"
"Fortuna","0.0180","0.3115306810519218","68,87","55.2","16.08"
"Gandesa","0.0181","0.0364656381486676","43,53","50.2","10.45"
